nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT03970109,HLAB-002 of ANS-6637 for Alcohol Use Disorder,Human Laboratory Study of ANS-6637 for Alcohol Use Disorder,TERMINATED,2019-10-08,2020-05-22,2024-10-29,INTERVENTIONAL,PHASE2,43.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Alcohol Use Disorder,ANS-6637|Placebo oral tablet,DRUG,1,16,21 Years,,ALL,False,National Institute on Alcohol Abuse and Alcoholism (NIAAA),NIH,0,3,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,1,3.784189633918261,small,1,1,0,1,0,0,1,0,1,0,1,1,1,1,17,1,1,0,0,2,1,2019-10-08,2020-05-22,227.0,2019.0,1,2,0
NCT01276509,Study To Test Whether PF-00547659 Is Safe And Improves Disease Symptoms In Patients With Crohn's Disease,"A Double-blind, Randomized, Placebo-controlled, Dose-ranging Study To Evaluate The Efficacy And Safety Of Pf-00547659 In Subjects With Crohn's Disease (Opera)",COMPLETED,2011-04-06,2015-10-09,2021-06-03,INTERVENTIONAL,PHASE2,265.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Crohn's Disease,PF-00547659 SC injection|PF-00547659 SC injection|PF-00547659 SC injection|PF-00547659 SC injection,DRUG,1,12,18 Years,75 Years,ALL,False,Shire,INDUSTRY,0,137,Serbia|Bulgaria|United States|Canada|Slovakia|Netherlands|Austria|Poland|France|South Africa|Spain|Germany|Japan|Belgium|South Korea|Norway,1.0,0,1,0,0,0,2.0,0,1,0,0,1,5.583496308781699,large,0,1,1,0,0,0,1,1,1,1,1,1,1,1,13,1,1,0,0,4,1,2011-04-06,2015-10-09,1647.0,2011.0,0,3,1
NCT00274963,Bendamustine and Mitoxantrone in Treating Patients With Relapsed or Refractory Chronic Lymphocytic Leukemia,Treatment of Relapsed / Refractory Chronic Lymphocytic Leukemia (CLL) WITH Bendamustine / Mitoxantrone (BM),COMPLETED,2004-10,2009-10,2018-05-11,INTERVENTIONAL,PHASE2,60.0,ESTIMATED,NON_RANDOMIZED,,TREATMENT,,Chronic Lymphocytic Leukemia,bendamustine hydrochloride|mitoxantrone hydrochloride,DRUG,1,3,18 Years,,ALL,False,German CLL Study Group,OTHER,0,12,Germany,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.110873864173311,medium,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,1,1,0,0,2,1,,,,,0,1,0
NCT03199963,Trial of 4-Hydroxytamoxifen (4-OHT) Gel in Women Aimed at Reducing Dense Breast Tissue,"A Randomized, Double-blind, Placebo Controlled Trial of 4-Hydroxytamoxifen Gel for Reducing Breast Tissue Density in Women With BI-RADS Breast Density Categories C or D",TERMINATED,2017-08-21,2019-04-23,2022-07-26,INTERVENTIONAL,PHASE3,223.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Mammographic Breast Density,4-OH tamoxifen|Placebo,DRUG,1,6,35 Years,75 Years,FEMALE,False,"BHR Pharma, LLC",INDUSTRY,0,19,Germany|Spain|United States,0.0,0,0,1,0,0,3.0,0,0,0,0,1,5.4116460518550396,large,0,1,1,0,0,0,1,1,1,1,1,1,1,1,7,1,1,0,0,2,1,2017-08-21,2019-04-23,610.0,2017.0,1,3,1
NCT00997087,"A Randomized, Double-Blind, Placebo-Controlled Trial of Flumazenil for the Treatment of Obsessive Compulsive Disorder","Phase IIa A Randomized, Double-Blind, Placebo-Controlled Trial of Flumazenil for the Treatment of Obsessive Compulsive Disorder.",TERMINATED,2009-10,2012-12,2014-04-22,INTERVENTIONAL,PHASE2,11.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Obsessive Compulsive Disorder,Flumazenil,DRUG,1,1,19 Years,60 Years,ALL,False,Parkway Medical Center,OTHER,0,1,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,1,2.4849066497880004,small,1,1,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,0,0,1,0,,,,,0,0,0
NCT02176187,Berodual® Respimat® vs Metered Dose Inhaler in Patients With Chronic Obstructive Pulmonary Disease,"A Randomised Open Label, Four Way, Cross-over Scintigraphic Evaluation of the Respimat® Inhaler vs a Metered Dose Inhaler (HFA-MDI) Using Berodual® in Patients With Chronic Obstructive Pulmonary Disease (COPD) With Poor MDI Technique",TERMINATED,2003-04,,2014-07-14,INTERVENTIONAL,PHASE3,3.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,NONE,"Pulmonary Disease, Chronic Obstructive",Berodual® Respimat® inhaler|Berodual® metered dose inhaler,DRUG,1,5,18 Years,,ALL,False,Boehringer Ingelheim,INDUSTRY,0,0,,0.0,0,0,1,0,0,3.0,0,0,0,0,1,1.3862943611198906,small,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6,1,1,0,0,2,1,,,,,0,2,0
NCT00737893,Erythropoietin to Enhance Recovery of Erectile Function in Men Following Radical Prostatectomy,Erythropoietin to Enhance Recovery of Erectile Function in Men Following Radical Prostatectomy: a Prospective Randomized Controlled Trial (ERECT),COMPLETED,2017-07-01,2019-12-31,2021-04-08,INTERVENTIONAL,PHASE2,56.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Prostate Cancer|Erectile Dysfunction,Placebo|Erythropoietin (EPO),DRUG,1,21,40 Years,65 Years,MALE,False,Johns Hopkins University,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,2,4.04305126783455,medium,1,1,0,1,0,0,0,0,1,0,1,1,1,1,22,1,1,0,0,2,1,2017-07-01,2019-12-31,913.0,2017.0,1,3,1
NCT05008393,Efficacy of PJS-539 for Adult Patients With COVID-19.,"Efficacy of PJS-539 for Adult Patients With SARS-CoV-2: Multicentre, Phase 2, Randomized, Double-blind, Placebo-controlled Clinical Trial.",COMPLETED,2021-09-25,2022-03-04,2022-04-12,INTERVENTIONAL,PHASE2,153.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Covid19|COVID-19 Pneumonia,PJS-539 Dose 1|PJS-539 Dose 2|Placebo,DRUG,1,6,18 Years,,ALL,False,Hospital do Coracao,OTHER,1,1,Brazil,1.0,0,1,0,0,0,2.0,0,0,0,0,2,5.0369526024136295,medium,0,1,0,1,0,1,0,0,0,0,1,1,1,1,7,1,1,0,0,3,1,2021-09-25,2022-03-04,160.0,2021.0,1,3,1
NCT00004014,Liposomal Doxorubicin in Treating Patients With Prostate Cancer,"Liposome-Encapsulated Doxorubicin (LED) in Hormone Refractory Prostate Carcinoma, Phase II",COMPLETED,1999-04,2001-11,2010-08-16,INTERVENTIONAL,PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Prostate Cancer,pegylated liposomal doxorubicin hydrochloride,DRUG,1,0,,,MALE,False,Case Comprehensive Cancer Center,OTHER,1,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,2.3978952727983707,small,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,,,,,0,0,0
NCT00064714,Effect of AC2993 With or Without Immunosuppression on Beta Cell Function in Patients With Type I Diabetes,Effect of AC 2993 (Synthetic Exendin-4) - Administered Alone or in Combination With Daclizumab - on Islet Function in Patients With Type I Diabetes,COMPLETED,2003-07,2008-03,2015-03-11,INTERVENTIONAL,PHASE2,47.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,NONE,Diabetes Mellitus,AC2993 (exenatide)|daclizumab (immunosuppressive),DRUG,1,0,18 Years,60 Years,ALL,False,AstraZeneca,INDUSTRY,1,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.871201010907891,small,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,2,1,,,,,0,1,0
NCT04435314,Efficacy and Safety of Nitazoxanide for Post Exposure Prophylaxis of COVID-19,"Prospective, Randomized, Double-blind, Parallel, Placebo Controlled Study to Evaluate the Safety and Efficacy of Nitazoxanide 600 mg Three Times a Day for Post Exposure Prophylaxis of COVID-19 in Subjects From Vulnerable Communities",WITHDRAWN,2020-06,2020-08,2022-10-28,INTERVENTIONAL,PHASE2,0.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,covid19,Nitazoxanide|Placebo,DRUG,1,6,18 Years,,ALL,True,Azidus Brasil,INDUSTRY,1,0,,0.0,0,1,0,0,0,2.0,0,0,0,0,1,0.0,,1,1,1,0,0,1,0,0,0,0,1,1,0,1,7,1,1,0,0,2,1,,,,,0,2,0
NCT00241514,Esomeprazole for Prevention of Upper Gastrointestinal Symptoms Associated With Continuous Use of NSAIDs,Efficacy of Esomeprazole 40 mg Once Daily Versus Placebo or Esomeprazole 20 mg Once Daily Versus Placebo in Prevention of Upper Gastrointestinal Symptoms Associated With Continuous Use of NSAIDs Including COX-2 Selective NSAIDs,COMPLETED,2001-02,2003-02,2011-01-21,INTERVENTIONAL,PHASE3,334.0,,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,GERD,Esomeprazole,DRUG,4,1,18 Years,,ALL,False,AstraZeneca,INDUSTRY,0,113,United States|Hungary|France|Spain|Germany|Belgium,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.814130531825066,large,0,0,1,0,1,0,1,1,1,1,1,1,1,1,5,1,1,0,0,1,0,,,,,0,1,0
NCT04204616,A Long-term Study of Nemolizumab (CD14152) in Participants With Prurigo Nodularis (PN),"A Prospective, Multicenter, Long-Term Study to Assess the Safety and Efficacy of Nemolizumab (CD14152) in Subjects With Prurigo Nodularis",ACTIVE_NOT_RECRUITING,2021-01-11,2026-10-26,2025-11-12,INTERVENTIONAL,PHASE3,500.0,ESTIMATED,,SINGLE_GROUP,TREATMENT,NONE,Prurigo Nodularis,Nemolizumab,DRUG,1,25,18 Years,,ALL,False,Galderma R&D,INDUSTRY,0,164,United Kingdom|Denmark|United States|Sweden|Canada|Hungary|Poland|Austria|South Korea|France|Spain|Switzerland|Germany|Netherlands|Belgium|Italy,,0,0,1,0,0,3.0,0,0,0,0,1,6.2166061010848646,large,0,0,1,0,0,0,1,1,1,1,0,0,1,0,26,1,1,0,0,1,0,2021-01-11,2026-10-26,2114.0,2021.0,1,2,0
NCT01493206,A Prospective Single Arm Study of Intraoperative Radiotherapy for Locally Advanced or Recurrent Rectal Cancer,A Prospective Single Arm Study of Intraoperative Radiotherapy for Locally Advanced or Recurrent Rectal Cancer,COMPLETED,2004-07,2011-08,2025-05-31,INTERVENTIONAL,PHASE2,32.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Malignant Rectal Neoplasm|Recurrent Tumor,intraoperative radiotherapy,RADIATION,1,1,18 Years,,ALL,False,"Peter MacCallum Cancer Centre, Australia",OTHER,0,1,Australia,1.0,0,1,0,0,0,2.0,1,0,0,0,2,3.4965075614664802,small,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,,,,,0,1,0
NCT01762904,Residual Effect of Chlorhexidine-alcohol Compared to Triclosan-alcohol,Residual Effect of Chlorhexidine 2% / Isopropyl Alcohol 70% Compared to Triclosan 1% / Isopropyl Alcohol 70%,COMPLETED,2013-01,2013-10,2014-07-02,INTERVENTIONAL,PHASE3,135.0,ACTUAL,,SINGLE_GROUP,PREVENTION,SINGLE,Infectious Diseases,Bacterial culture of the prepared skin's areas with two antiseptics and two controls|Preparing skin's areas to be tested with two antiseptics and two controls,OTHER,3,1,18 Years,,ALL,True,Universidad de Guanajuato,OTHER,1,1,Mexico,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.912654885736052,medium,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,,,,,0,1,0
NCT00659204,Efficacy of Silver Nanoparticle Gel Versus a Common Antibacterial Hand Gel,A Randomized Controlled Trial of the Efficacy of a Novel Silver Nanoparticle Gel Versus a Common Antibacterial Hand Gel Against Bacterial Hand Flora,TERMINATED,2008-01,2008-08,2026-01-23,INTERVENTIONAL,PHASE3,22.0,ACTUAL,RANDOMIZED,PARALLEL,SCREENING,TRIPLE,Healthy,Silver Nanoparticle Gel|alcohol-based hand gel,DRUG,3,1,19 Years,,ALL,True,Madigan Army Medical Center,FED,0,1,United States,0.0,0,0,1,0,0,3.0,0,0,0,0,1,3.1354942159291497,small,1,1,0,0,0,0,0,0,1,0,1,1,0,1,4,1,1,0,0,2,1,,,,,0,1,0
NCT00462904,Pharmacokinetic Response to BPI in Burns,Phase IIa Trial to Evaluate the Pharmacokinetic Response to Bactericidal/Permeability-increasing Protein (rBPI21) for the Treatment of Patients With Burn Injury.,TERMINATED,2006-04,2007-11,2019-11-20,INTERVENTIONAL,PHASE2,4.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Burns,BPI,DRUG,1,1,13 Years,60 Years,ALL,False,University of Texas Southwestern Medical Center,OTHER,0,1,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,1,1.6094379124341003,small,1,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,1,0,,,,,0,0,0
NCT03136484,Efficacy and Safety of Semaglutide Versus Canagliflozin as add-on to Metformin in Subjects With Type 2 Diabetes,Efficacy and Safety of Semaglutide Versus Canagliflozin as add-on to Metformin in Subjects With Type 2 Diabetes,COMPLETED,2017-03-15,2018-11-16,2020-01-21,INTERVENTIONAL,PHASE3,788.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,"Diabetes|Diabetes Mellitus, Type 2",Semaglutide|Canagliflozin|Placebo (canagliflozin)|Placebo (semaglutide),DRUG,1,60,18 Years,,ALL,False,Novo Nordisk A/S,INDUSTRY,0,119,United Kingdom|Argentina|Malaysia|United States|Sweden|Canada|Brazil|Ireland|Lebanon|Mexico|Italy|India,1.0,0,0,1,0,0,3.0,0,0,0,0,2,6.670766320845874,xlarge,0,1,1,0,0,0,1,1,1,1,1,1,1,1,61,1,1,0,0,4,1,2017-03-15,2018-11-16,611.0,2017.0,1,4,1
NCT00801684,ALK27-001: A Study of Trospium Inhalation Powder (TrIP)Administered to Subjects With COPD,"Efficacy, Safety, Tolerability, and Pharmacokinetics of Trospium Inhalation Powder (TrIP) Administered to Subjects With Chronic Obstructive Pulmonary Disease (COPD)",COMPLETED,2009-02,2009-07,2011-08-19,INTERVENTIONAL,PHASE2,24.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,QUADRUPLE,Chronic Obstructive Pulmonary Disease (COPD),Placebo|TrIP-2D|TrIP-2SS|TrIP-2D|TrIP-2SS + Foradil,DRUG,1,2,40 Years,80 Years,ALL,False,"Alkermes, Inc.",INDUSTRY,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.2188758248682006,small,1,1,1,0,0,0,0,0,1,0,1,1,1,0,3,1,1,0,0,5,1,,,,,0,1,0
NCT00370084,Itopride Hydrochloride in Diabetes: Effects on Gastric Emptying and Glycemia,"Effects of Itopride Hydrochloride on Gastric Emptying, Glycaemia and ""Meal-related"" Symptoms in Patients With Type 1 and Type 2 Diabetes Mellitus",COMPLETED,2005-03,2006-07,2017-02-09,INTERVENTIONAL,PHASE1|PHASE2,25.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,QUADRUPLE,Gastroparesis,Itopride|Placebo,DRUG|OTHER,1,1,18 Years,65 Years,ALL,False,Forest Laboratories,INDUSTRY,0,1,Australia,1.0,1,1,0,0,1,1.5,0,0,0,0,1,3.258096538021482,small,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,2,1,,,,,0,2,0
NCT04224584,A Mechanism Based Proof of Concept Study of the Effects of Duloxetine in the Treatment of Patients With Osteoarthritic Knee Pain,A Mechanism Based Proof of Concept Study of the Effects of Duloxetine in the Treatment of Patients With Osteoarthritic Knee Pain,COMPLETED,2020-01-01,2021-07-01,2022-02-16,INTERVENTIONAL,PHASE2,40.0,ACTUAL,RANDOMIZED,CROSSOVER,BASIC_SCIENCE,TRIPLE,"Osteoarthritis, Knee",Duloxetine|Placebo oral tablet,DRUG,1,0,40 Years,75 Years,ALL,False,Kristian Kjær Petersen,OTHER,2,1,Denmark,1.0,0,1,0,0,0,2.0,0,1,0,0,1,3.713572066704308,small,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,1,2020-01-01,2021-07-01,547.0,2020.0,1,1,0
NCT02542514,Study of Ibrutinib in Patients With Relapsed or Refractory Primary Central Nervous Lymphoma or Intraocular Lymphoma,Phase II Study of Ibrutinib in Patients With Relapsed or Refractory Primary Central Nervous Lymphoma or Intraocular Lymphoma,COMPLETED,2015-09,2021-12-01,2022-04-14,INTERVENTIONAL,PHASE2,52.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Primary Central Nervous Lymphoma|Intraocular Lymphoma,Ibrutinib,DRUG,1,7,18 Years,,ALL,False,The Lymphoma Academic Research Organisation,OTHER,0,10,France,1.0,0,1,0,0,0,2.0,1,0,0,0,2,3.970291913552122,medium,1,1,0,1,0,0,1,0,0,1,0,0,1,0,8,1,1,0,0,1,0,,2021-12-01,,,0,2,0
NCT02349516,Squalamine Lactate Eye Drops in Combination With Ranibizumab in Patients With Diabetic Macular Edema (DME),"A Randomized, Controlled Study of the Safety and Efficacy of Squalamine Lactate Eye Drops in Combination With Ranibizumab in Patients With Diabetic Macular Edema",WITHDRAWN,2015-02,2015-09,2016-06-01,INTERVENTIONAL,PHASE2,0.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Diabetic Retinopathy,Squalamine Lactate Ophthalmic Solution 0.2%,DRUG,1,3,18 Years,,ALL,False,Starr Muscle,OTHER,1,1,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,1,0.0,,1,1,0,1,0,1,0,0,1,0,1,1,1,1,4,1,1,0,0,1,0,,,,,0,0,0
NCT01839916,Donor T Cells After Donor Stem Cell Transplant in Treating Patients With Hematologic Malignancies,Pilot Study of Prophylactic Dose-Escalation Donor Lymphocyte Infusion After T Cell Depleted Allogeneic Stem Cell Transplant in High Risk Patients With Hematologic Malignancies,COMPLETED,2013-04-04,2018-08,2019-08-07,INTERVENTIONAL,PHASE2,77.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Accelerated Phase Chronic Myelogenous Leukemia|Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities|Adult Acute Myeloid Leukemia With Del(5q)|Adult Acute Myeloid Leukemia With Inv(16)(p13;q22)|Adult Acute Myeloid Leukemia With t(15;17)(q22;q12)|Adult Acute Myeloid Leukemia With t(16;16)(p13;q22)|Adult Acute Myeloid Leukemia With t(8;21)(q22;q22)|Adult Nasal Type Extranodal NK/T-cell Lymphoma|Anaplastic Large Cell Lymphoma|Angioimmunoblastic T-cell Lymphoma|Blastic Phase Chronic Myelogenous Leukemia|Childhood Burkitt Lymphoma|Childhood Chronic Myelogenous Leukemia|Childhood Diffuse Large Cell Lymphoma|Childhood Immunoblastic Large Cell Lymphoma|Childhood Myelodysplastic Syndromes|Childhood Nasal Type Extranodal NK/T-cell Lymphoma|Chronic Phase Chronic Myelogenous Leukemia|Cutaneous B-cell Non-Hodgkin Lymphoma|de Novo Myelodysplastic Syndromes|Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue|Hepatosplenic T-cell Lymphoma|Intraocular Lymphoma|Nodal Marginal Zone B-cell Lymphoma|Noncutaneous Extranodal Lymphoma|Peripheral T-cell Lymphoma|Post-transplant Lymphoproliferative Disorder|Previously Treated Myelodysplastic Syndromes|Recurrent Adult Acute Lymphoblastic Leukemia|Recurrent Adult Acute Myeloid Leukemia|Recurrent Adult Burkitt Lymphoma|Recurrent Adult Diffuse Large Cell Lymphoma|Recurrent Adult Diffuse Mixed Cell Lymphoma|Recurrent Adult Diffuse Small Cleaved Cell Lymphoma|Recurrent Adult Grade III Lymphomatoid Granulomatosis|Recurrent Adult Hodgkin Lymphoma|Recurrent Adult Immunoblastic Large Cell Lymphoma|Recurrent Adult Lymphoblastic Lymphoma|Recurrent Adult T-cell Leukemia/Lymphoma|Recurrent Childhood Acute Lymphoblastic Leukemia|Recurrent Childhood Acute Myeloid Leukemia|Recurrent Childhood Anaplastic Large Cell Lymphoma|Recurrent Childhood Grade III Lymphomatoid Granulomatosis|Recurrent Childhood Large Cell Lymphoma|Recurrent Childhood Lymphoblastic Lymphoma|Recurrent Childhood Small Noncleaved Cell Lymphoma|Recurrent Cutaneous T-cell Non-Hodgkin Lymphoma|Recurrent Grade 1 Follicular Lymphoma|Recurrent Grade 2 Follicular Lymphoma|Recurrent Grade 3 Follicular Lymphoma|Recurrent Mantle Cell Lymphoma|Recurrent Marginal Zone Lymphoma|Recurrent Mycosis Fungoides/Sezary Syndrome|Recurrent Small Lymphocytic Lymphoma|Recurrent/Refractory Childhood Hodgkin Lymphoma|Refractory Chronic Lymphocytic Leukemia|Refractory Hairy Cell Leukemia|Relapsing Chronic Myelogenous Leukemia|Secondary Myelodysplastic Syndromes|Small Intestine Lymphoma|Splenic Marginal Zone Lymphoma|T-cell Large Granular Lymphocyte Leukemia|Testicular Lymphoma|Waldenström Macroglobulinemia,therapeutic allogeneic lymphocytes|laboratory biomarker analysis,OTHER|BIOLOGICAL,1,5,14 Years,75 Years,ALL,False,University of Chicago,OTHER,1,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,64,4.356708826689592,medium,1,1,0,1,0,1,0,0,1,0,0,0,1,0,6,1,0,1,0,2,1,2013-04-04,,,2013.0,0,3,1
NCT02379806,The SYMPTOMS - SYstematic Elderly Medical Patients Thromboprophylaxis: Efficacy on Symptomatic OutcoMeS - Study,Prevention of Symptomatic Venous Thromboembolism by Low Molecular Weight Heparin in Hospitalized Medical Patients Aged 70 Years and Older : a Randomized Placebo-Controlled Study The SYMPTOMS (SYstematic Elderly Medical Patients Thromboprophylaxis : Efficacy on Symptomatic OutcoMeS) Study,COMPLETED,2015-09-03,2020-12-29,2022-07-05,INTERVENTIONAL,PHASE3,2560.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,DOUBLE,Venous Thromboembolism,Enoxaparin|Placebo,DRUG,1,1,70 Years,,ALL,False,"University Hospital, Brest",OTHER,0,46,France|Switzerland,1.0,0,0,1,0,0,3.0,0,0,0,0,1,7.848153086199526,xlarge,0,1,0,1,0,0,1,1,0,1,1,1,0,1,2,1,1,0,0,2,1,2015-09-03,2020-12-29,1944.0,2015.0,1,2,0
NCT06022406,Fecal Microbiota Translantation (FMT) to Reduce Inflammation in PLWH: The Gutsy Pilot Study,Fecal Microbiota Transplantation to Reduce Immune Activation in ART-treated People Living With HIV With Low CD4/CD8 Ratio: The Gutsy Study,COMPLETED,2024-07-31,2025-08-13,2025-09-03,INTERVENTIONAL,PHASE2,20.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,SINGLE,HIV-1-infection,FMT capsules|Placebo capsules,BIOLOGICAL,1,17,18 Years,,ALL,False,Jean-Pierre Routy,OTHER,1,1,Canada,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.044522437723423,small,1,1,0,1,0,1,0,0,0,0,1,0,1,1,18,1,0,1,0,2,1,2024-07-31,2025-08-13,378.0,2024.0,1,2,0
NCT00789633,Masitinib in Combination With Gemcitabine for Treatment of Patients With Advanced/Metastatic Pancreatic Cancer,"A Prospective, Multicenter, Randomized, Double-blind, Placebo-controlled, 2-parallel Group, Phase III Study to Compare Efficacy and Safety of Masitinib 9 mg/kg/Day in Combination With Gemcitabine Compared to Placebo in Combination With Gemcitabine in Treatment of Patients With Advanced/Metastatic Pancreatic Cancer",COMPLETED,2008-11-25,2012-08-31,2018-12-17,INTERVENTIONAL,PHASE3,353.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Pancreatic Cancer,Masitinib|Placebo|Gemcitabine,DRUG,1,2,18 Years,,ALL,False,AB Science,INDUSTRY,0,68,United States|France|Lebanon|Czechia|Romania,1.0,0,0,1,0,0,3.0,1,0,0,0,1,5.869296913133774,large,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,1,1,0,0,3,1,2008-11-25,2012-08-31,1375.0,2008.0,0,2,0
NCT02639533,Brain Response to Single Dose of Pregabalin in Fibromyalgia,"Pregabalin Acute Effects on Cortical Excitability, Psychophysical Parameters, and Serum Markers of Neuroplastic Processes in Fibromyalgia: a Placebo Controlled, Double Blinded, Randomized, Crossover Clinical Trial",COMPLETED,2014-12,2017-01,2018-02-08,INTERVENTIONAL,PHASE2|PHASE3,27.0,ACTUAL,RANDOMIZED,CROSSOVER,BASIC_SCIENCE,QUADRUPLE,Fibromyalgia,Pregabalin|Placebo,DRUG|OTHER,2,7,18 Years,65 Years,FEMALE,True,Hospital de Clinicas de Porto Alegre,OTHER,3,0,,1.0,0,1,1,0,1,2.5,0,0,0,0,1,3.332204510175204,small,1,1,0,1,0,1,0,0,0,0,1,1,0,0,9,1,1,0,0,2,1,,,,,0,3,1
NCT02834052,Pembrolizumab + Poly-ICLC in MRP Colon Cancer,A Phase I/II Trial of Pembrolizumab (MK-3475) and Poly-ICLC in Patients With Metastatic Mismatch Repair-proficient (MRP) Colon Cancer,COMPLETED,2018-01-10,2022-07-29,2024-06-07,INTERVENTIONAL,PHASE1|PHASE2,42.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Metastatic Colon Cancer|Solid Tumor,pembrolizumab|Poly-ICLC,DRUG,3,3,18 Years,,ALL,False,Asha Nayak,OTHER,2,1,United States,1.0,1,1,0,0,1,1.5,1,0,0,0,2,3.7612001156935624,small,1,1,0,1,0,1,0,0,1,0,0,0,1,0,6,1,1,0,0,2,1,2018-01-10,2022-07-29,1661.0,2018.0,1,4,1
NCT05601752,ADP-A2M4CD8 Monotherapy and in Combination with Nivolumab in HLA-A2+ Subjects with MAGE-A4 Positive Ovarian Cancer (SURPASS-3),"A Phase 2, Open-Label, Randomized, Non-Comparative Clinical Trial of ADP-A2M4CD8 Monotherapy and in Combination with Nivolumab in Subjects with Recurrent Ovarian Cancers",ACTIVE_NOT_RECRUITING,2023-06-26,2026-08-12,2024-12-19,INTERVENTIONAL,PHASE2,66.0,ESTIMATED,RANDOMIZED,PARALLEL,TREATMENT,NONE,Ovarian Cancer,Autologous genetically modified ADP-A2M4CD8 cells|Autologous genetically modified ADP-A2M4CD8 cells in combination with Nivolumab,GENETIC|COMBINATION_PRODUCT,1,12,18 Years,75 Years,FEMALE,False,Adaptimmune,INDUSTRY,1,23,United Kingdom|United States|Canada|France|Spain,,0,1,0,0,0,2.0,1,0,0,0,1,4.204692619390966,medium,1,0,1,0,0,1,1,1,1,1,1,0,1,1,13,1,0,0,0,2,1,2023-06-26,2026-08-12,1143.0,2023.0,1,3,1
