nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT00794586,Study Evaluating Fosfomycin/Tobramycin for Inhalation in Cystic Fibrosis Patients With Pseudomonas Aeruginosa Lung Infection,"A Phase 2, Double-Blind, Multicenter, Randomized, Placebo-Controlled Trial Evaluating Fosfomycin/Tobramycin for Inhalation in Patients With Cystic Fibrosis and Pseudomonas Aeruginosa",COMPLETED,2008-11,2010-03,2013-12-27,INTERVENTIONAL,PHASE2,120.0,ESTIMATED,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Cystic Fibrosis,"FTI, AZLI|Placebo, AZLI",DRUG,1,0,18 Years,,ALL,False,Gilead Sciences,INDUSTRY,0,36,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.795790545596741,medium,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,2,1,2008-11-01,2010-03-01,485.0,2008.0,0,1,0
NCT04988386,Open-Label Safety Study of Acoramidis (AG10) in Symptomatic ATTR Participants,An Open-Label Extension and Safety Monitoring Study of Acoramidis (AG10) in Participants With Symptomatic Transthyretin Amyloid Cardiomyopathy Who Completed the Phase 3 ATTRibute-CM Trial (AG10-301),ACTIVE_NOT_RECRUITING,2021-10-27,2028-05-15,2025-10-14,INTERVENTIONAL,PHASE3,389.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Amyloid Cardiomyopathy, Transthyretin-Related",Acoramidis (AG10),DRUG,1,4,18 Years,90 Years,ALL,False,"Eidos Therapeutics, a BridgeBio company",INDUSTRY,0,72,Italy|Belgium|Netherlands|South Korea|United States|Spain|Brazil|Australia|United Kingdom|Czechia|Denmark|Ireland|New Zealand|Israel|Portugal|Greece|Canada,,0,0,1,0,0,3.0,0,0,0,0,1,5.966146739123692,large,0,1,1,0,0,0,1,1,1,1,0,0,1,0,5,1,1,0,0,1,0,,,,,0,1,0
NCT01863186,"Efficacy, Safety and Dose-Response Study Followed by Open-Label Study of Lofexidine Treatment of Opioid Withdrawal","Phase 3, Randomized, Multicenter, Double-Blind, Placebo-Controlled, Efficacy, Safety, and Dose-Response Study of Lofexidine for Treatment of Opioid Withdrawal (Days 1-7) Followed by Open-Label, Variable Dose Lofexidine Treatment (Days 8-14)",COMPLETED,2013-06,2014-12,2022-03-22,INTERVENTIONAL,PHASE3,603.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Opioid Dependence|Acute Opioid Withdrawal Syndrome,Lofexidine HCl|Placebo|Open Label Lofexidine HCL,DRUG,1,1,18 Years,,ALL,False,"USWM, LLC (dba US WorldMeds)",INDUSTRY,1,18,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,2,6.403574197934815,xlarge,0,1,1,0,0,1,1,0,1,0,1,1,1,1,2,1,1,0,0,3,1,2013-06-01,2014-12-01,548.0,2013.0,0,2,0
NCT06956170,All Japanese Population: Belantamab Mafodotin Plus Pomalidomide and Dexamethasone (Pd) Versus Bortezomib Plus Pd in Relapsed/Refractory Multiple Myeloma,"A Phase III, Multicenter, Open-Label, Randomized Study to Evaluate the Efficacy and Safety of Belantamab Mafodotin in Combination With Pomalidomide and Dexamethasone (B-Pd) Versus Pomalidomide Plus Bortezomib and Dexamethasone (PVd) in Participants With Relapsed/Refractory Multiple Myeloma (DREAMM 8)",ACTIVE_NOT_RECRUITING,2022-02-10,2029-11-30,2025-06-11,INTERVENTIONAL,PHASE3,21.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Multiple Myeloma,Belantamab mafodotin|Pomalidomide|Dexamethasone|Bortezomib,DRUG,1,28,18 Years,,ALL,False,GlaxoSmithKline,INDUSTRY,0,13,Japan,,0,0,1,0,0,3.0,1,0,0,0,1,3.091042453358316,small,1,1,1,0,0,0,1,0,0,0,1,0,1,1,29,1,1,0,0,4,1,,,,,0,2,0
NCT01237873,Long Term Safety of SPA100 (Fixed-dose Combination of Aliskiren/Amlodipine) in Patients With Essential Hypertension,"A Open-label, 52 Week, Extension to an 8-week, Double Blind, Multicenter, 6-arm, Placebo-controlled, Parallel Group Study to Evaluate the Long Term Safety of SPA100 (Aliskiren/Amlodipine)",COMPLETED,2011-01,2012-02,2017-02-23,INTERVENTIONAL,PHASE3,150.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Essential Hypertension,Ali/Amlo 150/2.5 mg,DRUG,1,2,20 Years,,ALL,False,Novartis Pharmaceuticals,INDUSTRY,0,13,Japan,1.0,0,0,1,0,0,3.0,0,0,0,1,1,5.017279836814924,medium,0,1,1,0,1,0,1,0,0,0,0,0,1,0,3,1,1,0,0,1,0,2011-01-01,2012-02-01,396.0,2011.0,0,0,0
NCT00151983,Safety & Tolerability of MTS in Children Aged 6-12 Diagnosed With ADHD & Previously Treated With Extended-Release Methylphenidate Therapy,"A Prospective, Open-Label, Multi-Center Study Evaluating the Safety and Tolerability of Methylphenidate Transdermal System (MTS) in Children Aged 6-12 Previously Treated With Extended-Release Methylphenidate Product.",COMPLETED,2005-06,2006-07,2015-07-09,INTERVENTIONAL,PHASE3,175.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Attention Deficit Disorder With Hyperactivity,Methylphenidate Transdermal System,DRUG,1,6,6 Years,12 Years,ALL,False,Noven Therapeutics,INDUSTRY,1,18,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.170483995038151,medium,0,1,1,0,0,1,1,0,1,0,0,0,1,0,7,1,1,0,0,1,0,2005-06-01,2006-07-01,395.0,2005.0,0,1,0
NCT00396383,Treatment With AMD3100 (Plerixafor) in MM Patients to Mobilize PBCs For Collection and for Transplantation,Treatment With AMD3100 in Multiple Myeloma Patients to Mobilize Peripheral Blood Progenitor Cells For Collection and for Transplantation,TERMINATED,2004-11,2007-05,2014-03-13,INTERVENTIONAL,PHASE2,9.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Multiple Myeloma,plerixafor,DRUG,2,3,18 Years,75 Years,ALL,False,"Genzyme, a Sanofi Company",INDUSTRY,1,2,United States,0.0,0,1,0,0,0,2.0,1,0,0,0,1,2.302585092994046,small,1,1,1,0,1,1,1,0,1,0,0,0,1,0,5,1,1,0,0,1,0,2004-11-01,2007-05-01,911.0,2004.0,0,0,0
NCT01967641,Prescription Opioid Abuse Among Pain Patients: Predictors of Relapse,Prescription Opioid Abuse Among Pain Patients: Predictors of Relapse,COMPLETED,2005-11,2011-06,2019-04-24,INTERVENTIONAL,PHASE2,51.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Opioid Dependence,buprenorphine/naloxone combination,DRUG,1,2,18 Years,65 Years,ALL,False,New York State Psychiatric Institute,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.9512437185814275,medium,1,1,0,1,0,0,0,0,1,0,0,0,1,0,3,1,1,0,0,1,0,2005-11-01,2011-06-01,2038.0,2005.0,0,0,0
NCT05526066,Study for Adolescents and Adults With Ornithine Transcarbamylase Deficiency to Evaluate Safety and Tolerability of ARCT-810,"Phase 2, Randomized, Double-Blind, Placebo-Controlled, Nested Single and Multiple Ascending Dose Study to Evaluate the Safety, Tolerability and Pharmacokinetics of ARCT-810 in Adolescent and Adult Participants With Ornithine Transcarbamylase Deficiency",TERMINATED,2022-10-17,2024-10-31,2025-09-26,INTERVENTIONAL,PHASE2,8.0,ACTUAL,RANDOMIZED,SEQUENTIAL,TREATMENT,QUADRUPLE,Ornithine Transcarbamylase Deficiency|OTC Deficiency|OTCD,ARCT-810|Placebo,BIOLOGICAL|OTHER,1,11,12 Years,65 Years,ALL,False,"Arcturus Therapeutics, Inc.",INDUSTRY,0,14,Italy|Belgium|Sweden|Spain|United Kingdom|France,0.0,0,1,0,0,0,2.0,0,0,0,0,3,2.1972245773362196,small,1,1,1,0,0,0,1,1,0,1,1,1,1,0,12,1,0,1,0,2,1,,,,,0,4,1
NCT01243866,Effect of Dental Treatment on Children's Growth,Effect of Dental Treatment on Children's Growth,COMPLETED,2007-02,2008-01,2010-11-19,INTERVENTIONAL,PHASE1|PHASE2,86.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,SINGLE,Dental Decay,comprehensive dental treatment|Only emergency dental treatment,OTHER,1,1,72 Months,95 Months,ALL,,King Fahad Armed Forces Hospital,OTHER_GOV,0,0,,1.0,1,1,0,0,1,1.5,0,0,0,0,1,4.465908118654584,medium,1,1,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,2,1,2007-02-01,2008-01-01,334.0,2007.0,0,2,0
NCT00335166,SLV 308 and Pramipexole for Treatment of Patients With Early Parkinson Disease,"A Multicenter, Randomized, Double Blind, Parallel-Group Placebo and Pramipexole Controlled Study to Assess Efficacy and Safety of SLV308 Monotherapy in the Treatment of Patients With Early Stage Parkinson's Disease.",COMPLETED,2006-11,2008-02,2008-04-03,INTERVENTIONAL,PHASE3,330.0,ESTIMATED,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Early Stage Parkinson Disease,Pardaprunox|pramipexole|Placebo Comparator,DRUG,1,1,30 Years,,ALL,False,Solvay Pharmaceuticals,INDUSTRY,0,89,Italy|Netherlands|South Africa|India|United States|Germany|Spain|Australia|United Kingdom|Lithuania|Malaysia|Poland|Estonia|Czechia|Taiwan|Portugal|France|Thailand,1.0,0,0,1,0,0,3.0,0,0,1,0,1,5.802118375377063,large,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1,1,0,0,3,1,2006-11-01,2008-02-01,457.0,2006.0,0,2,0
NCT01435356,Safety and Efficacy Study of MAGE-A3 + AS-15 in Patients With Muscle-invasive Bladder Cancer After Cystectomy,"A Randomized, Double Blind, Placebo Controlled Phase II Trial to Evaluate the Safety and Efficacy of recMAGE-A3 + AS15 ASCI in Patients With MAGE-A3 Positive Muscle Invasive Bladder Cancer After Cystectomy",TERMINATED,2011-08,2017-04-07,2019-01-09,INTERVENTIONAL,PHASE2,83.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,Urinary Bladder Neoplasms,recMAGE-A3 + AS15 ASCI|Placebo,BIOLOGICAL,1,3,18 Years,,ALL,False,European Association of Urology Research Foundation,OTHER,1,50,Netherlands|Italy|Russia|Spain|Germany|Romania|Poland|Czechia|Ukraine|France,0.0,0,1,0,0,0,2.0,0,0,0,0,1,4.430816798843313,medium,1,1,0,1,0,1,1,1,0,1,1,1,0,1,4,1,0,1,0,2,1,2011-08-01,,,2011.0,0,2,0
NCT02867956,Apatinib and Etoposide in Patients With Platinum Resistant or Refractory Ovarian Cancer,A Phase II Study of Apatinib In Combination With Etoposide in Patients With Platinum Resistant or Refractory Ovarian Cancer,COMPLETED,2016-08-10,2019-09-10,2020-12-04,INTERVENTIONAL,PHASE2,35.0,ESTIMATED,,SINGLE_GROUP,TREATMENT,NONE,Ovarian Cancer,Apatinib|Etoposide,DRUG,1,4,18 Years,70 Years,FEMALE,False,Sun Yat-sen University,OTHER,0,1,China,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.58351893845611,small,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,2,1,,,,,0,1,0
NCT03374956,Individualized Obesity Pharmacotherapy,Individualized Pharmacological Approach to Obesity Management: A Randomized Clinical Trial,COMPLETED,2017-12-11,2022-05-26,2023-07-18,INTERVENTIONAL,PHASE3,193.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Obesity,Phentermine-Topiramate|Liraglutide|Naltrexone/bupropion|Phentermine,DRUG,1,2,18 Years,75 Years,ALL,False,Mayo Clinic,OTHER,0,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.267858159063328,medium,0,1,0,1,0,0,0,0,1,0,1,1,1,1,3,1,1,0,0,4,1,,,,,0,1,0
NCT02433522,Comparison Between a Long Term and a Conventional Maintenance Treatment With Rituximab,Extended Follow Up of the Mainritsan 2 Study. Comparison Between a Long Term and a Conventional Maintenance Treatment With Rituximab: a Placebo- Controlled Randomized Trial,COMPLETED,2015-03-31,2018-08-16,2025-11-20,INTERVENTIONAL,PHASE3,97.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,ANCA-associated Vasculitides,rituximab|Placebo,DRUG,1,17,18 Years,,ALL,False,Assistance Publique - Hôpitaux de Paris,OTHER,2,1,France,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.584967478670572,medium,1,1,0,1,0,1,0,0,0,1,1,1,1,1,18,1,1,0,0,2,1,,,,,0,2,0
NCT02449122,Nano Drug Interventional Therapy Using Digital Subtraction Angiography（DSA） for Lung Carcinoma,Nano Drug Interventional Therapy Using Digital Subtraction Angiography（DSA） for Lung Carcinoma：Clinical Trial,COMPLETED,2015-05,2016-02,2016-02-25,INTERVENTIONAL,PHASE1|PHASE2,60.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Lung Cancer,interventional therapy,PROCEDURE,1,3,18 Years,80 Years,ALL,False,"Fuda Cancer Hospital, Guangzhou",OTHER,0,1,China,1.0,1,1,0,0,1,1.5,1,0,0,0,1,4.110873864173311,medium,1,1,0,1,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,1,0,2015-05-01,2016-02-01,276.0,2015.0,1,1,0
NCT02103322,Comparative Bioequivalence Study in Adult Patients Suffering From Chronic Myeloid Leukemia & Gastrointestinal Stromal Tumor Under Fed Conditions,"A Randomized, Open Label, Two-Treatment, Multiple Dose, Steady State, Two-period, Cross-over, Multi-Centre Comparative Bioequivalence Study of Imatinib Mesylate Tablet 400 mg of Amneal Pharmaceuticals, USA With GLEEVEC® (Imatinib Mesylate) Tablets 400 mg Distributed by Novartis Pharmaceuticals Corporation, East Hanover, New Jersey 07936 in Adult Patients Suffering From Chronic Myeloid Leukemia & Gastrointestinal Stromal Tumor Under Fed Conditions",COMPLETED,2014-02,2014-06,2014-06-27,INTERVENTIONAL,PHASE2|PHASE3,48.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,NONE,Chronic Myeloid Leukemia|Gastrointestinal Stromal Tumor,"Imatinib Mesylate Tablets, 400 mg|Imatinib Mesylate Tablets, 400 mg",DRUG,2,5,18 Years,55 Years,ALL,False,"Amneal Pharmaceuticals, LLC",INDUSTRY,1,5,India,1.0,0,1,1,0,1,2.5,1,0,0,0,2,3.8918202981106265,small,1,1,1,0,0,1,1,0,0,0,1,0,1,0,7,1,1,0,0,2,1,2014-02-01,2014-06-01,120.0,2014.0,0,4,1
NCT00895622,"Observation or Radiation Therapy in Treating Patients With Grade I, Grade II, or Grade III Meningioma",Phase II Trial of Observation for Low-Risk Meningiomas and of Radiotherapy for Intermediate- and High-Risk Meningiomas,COMPLETED,2009-06,2023-08-15,2023-09-08,INTERVENTIONAL,PHASE2,244.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,NONE,Brain and Central Nervous System Tumors,54 Gy radiotherapy|60 Gy radiotherapy,RADIATION,1,10,18 Years,,ALL,False,Radiation Therapy Oncology Group,NETWORK,2,78,Canada|United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,5.501258210544727,large,0,1,0,0,0,1,1,1,1,0,0,0,1,1,11,1,0,0,0,2,1,2009-06-01,,,2009.0,0,3,1
NCT03654729,Preventive Treatment of Oxaliplatin Induced Peripheral Neuropathy in Metastatic Colorectal Cancer (POLAR-M),"A Phase 3, Double-blind, Multicenter, Placebo-controlled Study of PledOx Used on Top of Modified FOLFOX6 (5-FU/FA and Oxaliplatin) to Prevent Chemotherapy Induced Peripheral Neuropathy (CIPN) in Patients With First-line mCRC",TERMINATED,2018-11-07,2020-08-31,2021-12-17,INTERVENTIONAL,PHASE3,291.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,TRIPLE,Colorectal Cancer|Chemotherapy-induced Peripheral Neuropathy,Calmangafodipir (2 µmol/kg)|Calmangafodipir (5 µmol/kg)|Placebo,DRUG,1,9,18 Years,,ALL,False,Egetis Therapeutics,INDUSTRY,1,98,Italy|Belgium|Hungary|South Korea|United States|Germany|Spain|United Kingdom|Hong Kong|Japan|Czechia|Taiwan|France,0.0,0,0,1,0,0,3.0,1,0,0,0,2,5.676753802268282,large,0,1,1,0,0,1,1,1,1,1,1,1,0,1,10,1,1,0,0,3,1,,,,,0,4,1
NCT02445859,Continuous Antibiotic Prophylaxis in Colorectal Surgery,Colo-Pro Pilot: A Pilot Study to Compare Standard Single Dose Antibiotic Prophylaxis to Bolus-continuous Infusion Dosed Antibiotic Prophylaxis for the Prevention of Infections After Colorectal Surgery,COMPLETED,2015-08,2017-05,2019-10-10,INTERVENTIONAL,PHASE2,90.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,SINGLE,Surgical Site Infection,Cefuroxime 4 hourly bolus,DRUG,1,0,18 Years,,ALL,False,University of Leeds,OTHER,0,1,United Kingdom,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.51085950651685,medium,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,2015-08-01,2017-05-01,639.0,2015.0,1,0,0
NCT02854059,IdeS in Asymptomatic Antibody-Mediated Thrombotic Thrombocytopenic Purpura (TTP) Patients,"A Phase II Pilot Study to Evaluate the Safety, Tolerability, Efficacy, Pharmacodynamics and Pharmacokinetics of IdeS in Asymptomatic Antibody-Mediated Thrombotic Thrombocytopenic Purpura (TTP) Patients With Low ADAMTS13 Activity",TERMINATED,2016-09,2017-01,2019-09-13,INTERVENTIONAL,PHASE2,2.0,ACTUAL,NON_RANDOMIZED,SEQUENTIAL,TREATMENT,NONE,"Purpura, Thrombotic Thrombocytopenic",IdeS (0.25 mg/kg)|IdeS (0.50 mg/kg),BIOLOGICAL,1,8,18 Years,,ALL,False,Hansa Biopharma AB,INDUSTRY,1,1,United Kingdom,0.0,0,1,0,0,0,2.0,0,0,0,0,1,1.0986122886681098,small,1,1,1,0,0,1,0,0,0,1,0,0,1,0,9,1,0,1,0,2,1,2016-09-01,2017-01-01,122.0,2016.0,1,2,0
NCT02600559,Open-Label Study of OTO-201 in Pediatric Subjects With a History of Otitis Media Requiring Tympanostomy Tubes,"An 8-Week, Prospective, Multicenter, Open-Label Study of OTO-201 Given as a Single Administration in Pediatric Subjects With a History of Otitis Media Requiring Tympanostomy Tubes",COMPLETED,2015-10,2016-07,2020-10-19,INTERVENTIONAL,PHASE3,501.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Otitis Media,OTO-201 (ciprofloxacin),DRUG,2,4,6 Months,17 Years,ALL,False,"Otonomy, Inc.",INDUSTRY,0,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,6.218600119691729,xlarge,0,1,1,0,0,0,0,0,1,0,0,0,1,0,6,1,1,0,0,1,0,2015-10-01,2016-07-01,274.0,2015.0,1,1,0
NCT04363359,Clinical Trial of Quadrivalent Influenza Virus Split Vaccine,"Immunogenicity and Safety of Quadrivalent Influenza Vaccine In 6 to 35 Months Population: a Randomized, Double-blind, Parallel-group Ⅱ Phase of Clinical Trials",COMPLETED,2020-01-15,2021-09-14,2023-12-26,INTERVENTIONAL,PHASE2,1980.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,DOUBLE,Influenza,0.5ml Quadrivalent influenza vaccine|0.25ml Quadrivalent influenza vaccine|0.25ml Trivalent influenza vaccine(B/V)|0.25ml Trivalent influenza vaccine(B/Y),BIOLOGICAL,3,1,6 Months,35 Months,ALL,True,Shanghai Institute Of Biological Products,INDUSTRY,0,1,China,1.0,0,1,0,0,0,2.0,0,0,0,0,1,7.591357046698551,xlarge,0,1,1,0,0,0,0,0,0,0,1,1,0,1,4,1,0,1,0,4,1,,,,,0,1,0
NCT03609359,Lenvatinib and Pembrolizumab Simultaneous Combination Study,An Open Label Phase 2 Study to Evaluate the Safety and Efficacy of Lenvatinib With Pembrolizumab in Patients With Advanced Gastric Cancer,COMPLETED,2018-10-03,2021-04-30,2025-04-16,INTERVENTIONAL,PHASE2,29.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Advanced Gastric Cancer,Lenvatinib|Pembrolizumab,DRUG,1,5,20 Years,,ALL,False,National Cancer Center Hospital East,OTHER,2,1,Japan,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.4011973816621555,small,1,1,0,1,0,1,0,0,0,0,0,0,1,0,6,1,1,0,0,2,1,,,,,0,2,0
NCT02371759,Lidocaine + Clonidine for Intraoral Anesthesia in Patients With Diabetes Mellitus Type 2,Efficacy and Safety of Intraoral Local Anesthesia by Lidocaine + Clonidine in Patients With Diabetes Mellitus Type 2,COMPLETED,2013-06,2016-01,2017-05-03,INTERVENTIONAL,PHASE3,256.0,ACTUAL,RANDOMIZED,PARALLEL,SUPPORTIVE_CARE,QUADRUPLE,Diabetes Mellitus|Local Anesthesia,L+C maxillary anesthesia|L+C mandibular anesthesia|L+E maxillary anesthesia|L+E mandibular anesthesia,DRUG,21,4,18 Years,65 Years,ALL,False,University of Belgrade,OTHER,0,1,Serbia,1.0,0,0,1,0,0,3.0,0,0,0,0,2,5.54907608489522,large,0,1,0,1,0,0,0,0,0,0,1,1,0,1,25,1,1,0,0,4,1,2013-06-01,2016-01-01,944.0,2013.0,0,3,1
NCT00856323,Contingency Management for Methamphetamine Abstinence and HIV Post-Exposure Prophylaxis in Men Who Have Sex With Men,Biobehavioral Interventions for HIV-negative Methamphetamine-using MSM,COMPLETED,2009-01,2010-12,2016-09-20,INTERVENTIONAL,PHASE2,53.0,ACTUAL,,SINGLE_GROUP,PREVENTION,NONE,Amphetamine-Related Disorders|HIV|HIV Infections,Truvada|CM,BEHAVIORAL|DRUG,1,3,18 Years,,MALE,False,"Friends Research Institute, Inc.",OTHER,1,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,3,3.9889840465642745,medium,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4,1,1,0,0,2,1,2009-01-01,2010-12-01,699.0,2009.0,0,2,0
NCT00904423,Ph I/II of Vitamin D on Bone Mineral Density & Markers of Bone Resorption,"A Phase I/II Randomized, Double-blind, Controlled Study to Evaluate Efficacy and Safety of Vitamin D on Bone Mineral Density and Markers of Bone Resorption in Aromatase Inhibitor-induced Bone Loss in Women With Breast Cancer.",TERMINATED,2009-04,2011-04,2017-02-14,INTERVENTIONAL,PHASE1|PHASE2,8.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Breast Cancer|Bone Diseases,Vitamin D,DRUG,1,4,18 Years,85 Years,FEMALE,False,Mark Pegram,OTHER,1,1,United States,0.0,1,1,0,0,1,1.5,1,0,0,0,2,2.1972245773362196,small,1,1,0,1,0,1,0,0,1,0,0,0,1,0,5,1,1,0,0,1,0,2009-04-01,2011-04-01,730.0,2009.0,0,2,0
NCT01048723,Study of RAD001 in Soft Tissue Extremity and/or Retroperitoneal Sarcomas,"A Single-arm, Open Label Phase II Study of RAD001 in Soft Tissue Extremity and/or Retroperitoneal Sarcomas",TERMINATED,2010-01,2011-10,2013-12-16,INTERVENTIONAL,PHASE2,2.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Sarcoma,RAD001,DRUG,1,3,18 Years,,ALL,False,H. Lee Moffitt Cancer Center and Research Institute,OTHER,1,1,United States,0.0,0,1,0,0,0,2.0,1,0,0,0,1,1.0986122886681098,small,1,1,0,1,0,1,0,0,1,0,0,0,1,0,4,1,1,0,0,1,0,2010-01-01,2011-10-01,638.0,2010.0,0,0,0
NCT02607423,Fludeoxyglucose F-18 PET/CT in Predicting Response to Chemotherapy in Patients With Stage IIIA Non-small Cell Lung Cancer That Can Be Removed by Surgery,Role of Early 18F-FDG-PET/CT Scan in Predicting Mediastinal Downstaging With Neoadjuvant Chemotherapy in Resectable Stage III A NSCLC,WITHDRAWN,2015-11-19,2017-01-31,2023-05-25,INTERVENTIONAL,PHASE2,0.0,ACTUAL,,SINGLE_GROUP,DIAGNOSTIC,NONE,Stage IIIA Non-Small Cell Lung Cancer,Cisplatin|Computed Tomography|Docetaxel|Fludeoxyglucose F-18|Gemcitabine Hydrochloride|Pemetrexed Disodium|Positron Emission Tomography,DRUG|RADIATION|PROCEDURE,1,6,18 Years,,ALL,False,ECOG-ACRIN Cancer Research Group,NETWORK,1,1,United States,0.0,0,1,0,0,0,2.0,1,0,0,0,1,0.0,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,0,7,1,,,,,0,2,0
NCT01585259,Anfibatide Phase Ib-IIa Clinical Trial,"A Multi-center, Randomized, Double-blind, Multi-dose Group, Parallel Group and Placebo Controlled Phase Ib-IIa Clinical Study to Evaluate the Safety and Efficacy of Antiplatelet Thrombolysin for Injection for the Treatment of Patients With Non-ST Segment Elevation Myocardial Infarction (NSTEMI).",COMPLETED,2012-07,2015-07,2021-07-14,INTERVENTIONAL,PHASE1|PHASE2,90.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Non-ST Segment Elevation Myocardial Infarction,Anfibatide|Placebo,DRUG,2,6,18 Years,70 Years,ALL,False,Lee's Pharmaceutical Limited,INDUSTRY,0,1,China,1.0,1,1,0,0,1,1.5,0,0,0,1,1,4.51085950651685,medium,1,1,1,0,0,0,0,0,0,0,1,1,1,1,8,1,1,0,0,2,1,2012-07-01,2015-07-01,1095.0,2012.0,0,3,1
NCT03570359,A Study to Test a Potential New Treatment for COPD Patients Suffering From the Common Cold or Influenza,"A Randomised, Double-blind, Placebo-controlled Study, in COPD Patients With and Without a Confirmed Respiratory Virus Infection Assessing Anti-viral Biomarker Responses and Clinical Effects of Inhaled SNG001 Compared to Placebo",COMPLETED,2018-01-29,2020-05-05,2023-01-04,INTERVENTIONAL,PHASE2,122.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Chronic Obstructive Pulmonary Disease (COPD),Interferon Beta-1A|Placebo,DRUG|OTHER,4,28,40 Years,85 Years,ALL,False,Synairgen Research Ltd.,INDUSTRY,0,16,United Kingdom,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.812184355372417,medium,0,1,1,0,0,0,1,0,0,1,1,1,1,1,32,1,1,0,0,2,1,,,,,0,2,0
